epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,21.2822,2.00085,1.91729,2.03753,0.93232,0.57815,0.76252,0.47801,1.57756,1.29043,1.67048,0.000663333,0.000663333,0.000663333
